iteration,error_rho,error_v,error_T
365,0.00203007,0.00213818,0.0011207
366,0.00197108,0.00211054,0.0010651
367,0.00190777,0.00208119,0.00100959
368,0.00184351,0.00205223,0.000956103
369,0.0017792,0.0020235,0.000905302
370,0.0017157,0.00199484,0.000857787
371,0.00165381,0.00196615,0.000814055
372,0.00159423,0.00193733,0.000774452
373,0.00153752,0.00190835,0.000739147
374,0.00148409,0.00187925,0.000708112
375,0.00143422,0.00185013,0.000681137
376,0.00138805,0.00182115,0.000657852
377,0.00134559,0.00179255,0.000637771
378,0.00130679,0.00176464,0.000620354
379,0.00127152,0.00173775,0.000605051
380,0.0012396,0.00171227,0.000591357
381,0.00121086,0.00168859,0.000578845
382,0.00118514,0.00166711,0.000567195
383,0.00116228,0.00164819,0.000556203
384,0.00114215,0.00163215,0.000545796
385,0.00112462,0.00161925,0.000536025
386,0.00110961,0.00160968,0.000527069
387,0.00109702,0.00160356,0.000519227
388,0.00108681,0.00160091,0.000512906
389,0.00107892,0.00160166,0.0005086
390,0.00107335,0.0016057,0.000506868
391,0.00107011,0.00161282,0.000508286
392,0.00106927,0.00162277,0.000513398
393,0.00107091,0.00163526,0.000522657
394,0.0010752,0.00164994,0.000536377
395,0.00108232,0.00166648,0.000554689
396,0.00109246,0.00168453,0.000577535
397,0.00110584,0.00170373,0.000604673
398,0.00112269,0.00172375,0.000635705
399,0.00114315,0.00174427,0.000670109
400,0.00116738,0.00176499,0.000707282
401,0.00119541,0.00178565,0.000746564
402,0.00122722,0.00180599,0.000787263
403,0.00126268,0.00182582,0.000828672
404,0.0013016,0.00184494,0.000870077
405,0.00134366,0.00186319,0.000910765
406,0.00138848,0.00188045,0.000950026
407,0.0014356,0.0018966,0.000987155
408,0.0014845,0.00191156,0.00102146
409,0.00153462,0.00192526,0.00105226
410,0.00158536,0.00193767,0.00107891
411,0.00163608,0.00194877,0.0011008
412,0.00168619,0.00195858,0.00111735
413,0.00173505,0.00196714,0.00112811
414,0.0017821,0.00197453,0.00113271
415,0.0018268,0.00198086,0.00113094
416,0.0018687,0.00198625,0.00112278
417,0.0019074,0.0019909,0.00110844
418,0.00194264,0.001995,0.00108843
419,0.00197428,0.00199878,0.00106354
420,0.00200232,0.00200249,0.00103493
421,0.00202689,0.00200637,0.00100409
422,0.00204832,0.00201067,0.0009728
423,0.00206704,0.0020156,0.00094308
424,0.00208363,0.00202136,0.000917006
425,0.00209877,0.00202806,0.000896539
426,0.00211318,0.00203577,0.000883294
427,0.00212758,0.00204448,0.000878343
428,0.00214266,0.00205409,0.000882101
429,0.00215895,0.00206444,0.000894345
430,0.00217688,0.00207527,0.000914357
431,0.00219667,0.00208628,0.000941131
432,0.00221838,0.00209713,0.000973587
433,0.00224191,0.00210743,0.00101072
434,0.00226706,0.00211683,0.00105167
435,0.00229353,0.00212496,0.00109576
436,0.00232103,0.00213151,0.00114247
437,0.00234927,0.00213625,0.00119136
438,0.00237802,0.00213899,0.00124203
439,0.00240711,0.00213965,0.00129412
440,0.00243643,0.00213821,0.0013472
441,0.00246591,0.00213479,0.0014008
442,0.00249548,0.00212955,0.0014544
443,0.0025251,0.00212276,0.00150742
444,0.00255466,0.00211475,0.00155922
445,0.00258402,0.00210589,0.00160916
446,0.00261296,0.00209662,0.00165658
447,0.00264118,0.00208735,0.00170087
448,0.00266833,0.00207852,0.00174145
449,0.00269395,0.00207051,0.00177779
450,0.00271758,0.00206364,0.00180945
451,0.0027387,0.00205817,0.00183609
452,0.00275678,0.00205425,0.00185741
453,0.00277129,0.00205191,0.00187322
454,0.00278175,0.0020511,0.00188339
455,0.00278771,0.00205162,0.00188784
456,0.0027888,0.00205319,0.00188651
457,0.00278474,0.00205547,0.00187941
458,0.0027753,0.00205804,0.00186655
459,0.00276037,0.00206046,0.00184797
460,0.00273995,0.0020623,0.00182375
461,0.00271411,0.00206313,0.00179401
462,0.00267904,0.00205975,0.00175636
463,0.00263596,0.0020525,0.00171242
464,0.00258915,0.00204385,0.00166519
465,0.00253902,0.00203362,0.00161496
466,0.002486,0.0020217,0.00156213
467,0.0024278,0.00200603,0.0015062
468,0.00235588,0.00197981,0.00144578
469,0.00228483,0.00195308,0.00138665
470,0.00221485,0.00192585,0.00132884
471,0.00214613,0.00189815,0.00127239
472,0.00207878,0.00187003,0.00121736
473,0.00201288,0.00184161,0.00116379
474,0.00194846,0.00181302,0.00111171
475,0.00188553,0.00178444,0.0010611
476,0.00182405,0.00175611,0.00101194
477,0.00176397,0.00172829,0.000964194
478,0.00170526,0.00170129,0.000917823
479,0.0016479,0.00167544,0.000872795
480,0.00159185,0.00165107,0.000829098
481,0.00153712,0.00162849,0.000786745
482,0.00148374,0.00160798,0.000745781
483,0.00143175,0.00158979,0.000706283
484,0.00138119,0.00157407,0.000668358
485,0.00133213,0.00156093,0.000632134
486,0.00128461,0.00155039,0.000597762
487,0.00123869,0.00154238,0.000565404
488,0.00119442,0.00153679,0.000535224
489,0.00115182,0.00153344,0.000507385
490,0.00111094,0.00153209,0.000482039
491,0.00107179,0.00153249,0.000459318
492,0.0010344,0.00153438,0.000439326
493,0.000998793,0.00153748,0.00042213
494,0.000965021,0.00154157,0.000407755
495,0.000933132,0.00154643,0.000396175
496,0.00090319,0.00155189,0.000387307
497,0.000875267,0.00155782,0.000381018
498,0.000849439,0.00156416,0.000377127
499,0.000825776,0.00157087,0.000375413
500,0.00080434,0.00157798,0.000375632
501,0.000785172,0.00158555,0.000377525
502,0.000768289,0.00159365,0.000380833
503,0.000753679,0.00160239,0.000385307
504,0.000741305,0.00161184,0.000390717
505,0.000731102,0.0016221,0.000396854
506,0.000722983,0.00163318,0.000403538
507,0.000716851,0.0016451,0.000410612
508,0.000712596,0.0016578,0.000417952
509,0.000710109,0.00167119,0.000425455
510,0.000709283,0.00168514,0.000433046
511,0.000710018,0.00169948,0.000440675
512,0.000712217,0.00171403,0.000448311
513,0.000715793,0.00172862,0.000455945
514,0.000720658,0.0017431,0.000463586
515,0.000726729,0.00175736,0.000471258
516,0.00073392,0.00177133,0.000479001
517,0.000742145,0.00178502,0.000486862
518,0.000751316,0.00179849,0.0004949
519,0.000761342,0.00181187,0.000503175
520,0.000772136,0.00182532,0.000511755
521,0.000783614,0.00183904,0.000520702
522,0.000795702,0.00185323,0.000530081
523,0.000808334,0.00186809,0.000539947
524,0.000821463,0.00188375,0.00055035
525,0.000835056,0.00190033,0.00056133
526,0.000849098,0.00191786,0.000572917
527,0.00086359,0.0019363,0.000585129
528,0.000878551,0.00195555,0.00059797
