iteration,error_rho,error_v,error_T
531,0.000497864,0.00201143,0.00026683
532,0.00048958,0.00201048,0.000268424
533,0.00048088,0.00200861,0.000270211
534,0.0004718,0.00200567,0.00027217
535,0.000462397,0.00200157,0.000274264
536,0.000452708,0.0019962,0.000276481
537,0.000442785,0.00198952,0.000278788
538,0.000432682,0.00198154,0.000281154
539,0.000422462,0.00197234,0.000283544
540,0.0004122,0.00196205,0.00028592
541,0.000401982,0.00195086,0.000288249
542,0.000391934,0.00193897,0.000290485
543,0.000382167,0.00192662,0.000292591
544,0.000372793,0.00191403,0.000294535
545,0.000363958,0.00190139,0.000296282
546,0.000355821,0.00188887,0.000297805
547,0.000348561,0.00187658,0.000299085
548,0.000342365,0.00186458,0.000300109
549,0.000337406,0.00185286,0.000300871
550,0.000333832,0.00184138,0.000301369
551,0.000331744,0.00183004,0.000301621
552,0.000331252,0.00181871,0.000301626
553,0.000332392,0.00180728,0.000301391
554,0.000335148,0.00179562,0.000300934
555,0.000339451,0.00178361,0.000300278
556,0.00034519,0.00177119,0.000299451
557,0.000352223,0.00175831,0.000298482
558,0.00036041,0.00174498,0.000297364
559,0.000369537,0.00173119,0.000296161
560,0.00037943,0.001717,0.000294922
561,0.000389917,0.00170248,0.000293691
562,0.00040085,0.00168772,0.000292515
563,0.000412101,0.0016728,0.000291438
564,0.000423561,0.00165782,0.000290495
565,0.000435143,0.00164284,0.000289717
566,0.00044678,0.0016279,0.000289133
567,0.000458416,0.00161302,0.000288766
568,0.00047001,0.00159819,0.000288635
569,0.00048153,0.00158337,0.000288745
570,0.000492961,0.00156851,0.000289093
571,0.000504271,0.00155353,0.000289666
572,0.000515441,0.00153835,0.00029044
573,0.00052645,0.0015229,0.00029138
574,0.000537249,0.00150712,0.000292454
575,0.000547814,0.00149097,0.000293602
576,0.000558096,0.00147443,0.000294765
577,0.000568026,0.00145751,0.000295889
578,0.000577542,0.00144026,0.000296912
579,0.000586564,0.00142274,0.00029777
580,0.000595021,0.00140505,0.0002984
581,0.000602838,0.00138729,0.000298746
582,0.000609938,0.0013696,0.00029876
583,0.000616239,0.0013521,0.000298406
584,0.000621672,0.00133488,0.000297653
585,0.000626176,0.00131806,0.000296476
586,0.00062968,0.00130167,0.000294887
587,0.000632126,0.00128575,0.000292908
588,0.000633467,0.00127033,0.000290578
589,0.000633672,0.00125537,0.000287951
590,0.000632721,0.00124087,0.000285108
591,0.000630612,0.00122678,0.000282148
592,0.000627366,0.00121306,0.000279161
593,0.000623029,0.0011997,0.000276271
594,0.000617659,0.0011867,0.000273619
595,0.000611341,0.00117407,0.000271348
596,0.000604187,0.00116188,0.000269607
597,0.000596337,0.00115018,0.000268544
598,0.000587962,0.0011391,0.000268295
599,0.000579259,0.00112875,0.000268979
600,0.000570453,0.00111926,0.000270693
601,0.000561796,0.00111077,0.000273506
602,0.000553554,0.0011034,0.000277444
603,0.000546011,0.00109728,0.000282504
604,0.000539458,0.0010925,0.000288641
605,0.000534182,0.00108912,0.000295779
606,0.000530432,0.00108717,0.000303832
607,0.000528448,0.00108665,0.000312677
608,0.000528411,0.00108755,0.000322191
609,0.000530452,0.0010898,0.000332231
610,0.000534641,0.00109333,0.000342665
611,0.000540985,0.00109805,0.000353367
612,0.000549425,0.00110384,0.000364219
613,0.000559846,0.00111058,0.000375108
614,0.000572092,0.00111815,0.000385945
615,0.000585971,0.00112642,0.000396655
616,0.000601271,0.00113527,0.000407173
617,0.000617786,0.00114459,0.000417448
618,0.000635305,0.00115428,0.000427443
619,0.00065363,0.00116427,0.00043713
620,0.000672579,0.00117447,0.000446495
621,0.000691992,0.00118483,0.000455538
622,0.000711732,0.00119531,0.000464259
623,0.000731679,0.00120589,0.000472665
624,0.000751757,0.00121655,0.000480771
625,0.000771889,0.00122726,0.000488598
626,0.000792032,0.00123802,0.000496169
627,0.000812159,0.00124884,0.000503511
628,0.000832265,0.00125972,0.000510652
629,0.000852357,0.00127067,0.000517622
630,0.000872463,0.0012817,0.000524451
631,0.00089262,0.00129283,0.000531173
632,0.000912873,0.00130409,0.000537829
633,0.000933278,0.00131552,0.00054446
634,0.000953895,0.00132716,0.000551108
635,0.000974794,0.00133907,0.000557819
636,0.000996045,0.00135132,0.000564639
637,0.00101772,0.00136399,0.000571619
638,0.0010399,0.00137719,0.000578816
639,0.00106267,0.00139104,0.000586289
640,0.00108609,0.00140567,0.000594102
641,0.00111026,0.00142122,0.000602323
642,0.00113526,0.00143786,0.000611026
643,0.00116118,0.00145575,0.000620288
644,0.00118812,0.0014751,0.000630195
645,0.00121617,0.0014961,0.000640835
646,0.00124545,0.00151897,0.0006523
647,0.00127609,0.00154394,0.000664695
648,0.00130822,0.00157128,0.000678127
649,0.00133686,0.00161396,0.000704533
650,0.00136313,0.00166478,0.000738407
651,0.0013893,0.00171666,0.000772733
652,0.00141521,0.00176839,0.000806418
653,0.0014407,0.00181889,0.000838648
654,0.00146554,0.00186715,0.000868892
655,0.00148966,0.00191142,0.000898328
656,0.00151232,0.00195166,0.000924333
657,0.0015333,0.00198729,0.000946817
658,0.00155237,0.00201791,0.000965745
659,0.00156928,0.00204326,0.000981109
660,0.00158394,0.00206324,0.000992981
661,0.00159629,0.00207789,0.00100149
662,0.00160636,0.00208734,0.0010068
663,0.00161423,0.00209186,0.0010091
664,0.00162004,0.00209177,0.00100857
665,0.00162395,0.00208746,0.00100547
666,0.00162619,0.00207938,0.00100001
667,0.00162699,0.002068,0.000992461
668,0.00162658,0.00205382,0.000983066
669,0.0016252,0.00203732,0.000972087
670,0.00162302,0.00201898,0.000959787
671,0.00162023,0.00199925,0.000946424
672,0.00161697,0.00197855,0.000932253
673,0.00161335,0.00195725,0.000917516
674,0.00160947,0.0019357,0.000902449
675,0.00160543,0.0019142,0.000887264
676,0.0016013,0.001893,0.000872166
677,0.00159716,0.00187232,0.000857346
678,0.0015931,0.00185234,0.000842971
679,0.00158921,0.00183323,0.000829188
680,0.00158558,0.00181516,0.000816131
681,0.00158231,0.00179828,0.000803914
682,0.00157952,0.00178277,0.000792634
683,0.00157731,0.00176882,0.000782373
684,0.00157579,0.00175665,0.000773202
685,0.00157508,0.00174648,0.000765178
686,0.00157529,0.00173855,0.000758354
687,0.00157654,0.0017331,0.000752773
688,0.00157894,0.00173035,0.000748475
689,0.00158261,0.00173051,0.000745498
690,0.00158767,0.00173376,0.000743883
691,0.00159427,0.00174024,0.000743669
692,0.00160254,0.00175007,0.000744901
693,0.00161263,0.00176333,0.000747628
694,0.00162471,0.00178011,0.000751908
695,0.00163897,0.00180049,0.000757806
696,0.00165559,0.0018246,0.000765395
