iteration,error_rho,error_v,error_T
543,0.00090223,0.00109867,0.0005115
544,0.000901845,0.00109854,0.00051223
545,0.000902739,0.00109731,0.000513004
546,0.000904888,0.00109508,0.000513818
547,0.000908226,0.001092,0.000514691
548,0.000912659,0.00108829,0.000515665
549,0.000918071,0.00108418,0.000516802
550,0.000924331,0.00107994,0.000518178
551,0.0009313,0.00107584,0.000519887
552,0.000938855,0.00107217,0.000522032
553,0.000946887,0.0010692,0.000524715
554,0.000955305,0.00106717,0.000528034
555,0.000964034,0.0010663,0.000532081
556,0.00097303,0.0010668,0.000536945
557,0.000982289,0.00106881,0.000542703
558,0.000991836,0.00107248,0.000549422
559,0.00100173,0.0010779,0.000557159
560,0.00101206,0.00108514,0.000565967
561,0.00102295,0.00109425,0.000575898
562,0.00103456,0.00110526,0.00058701
563,0.00104711,0.00111821,0.000599366
564,0.00106082,0.00113312,0.000613049
565,0.00107596,0.00115002,0.000628167
566,0.00109287,0.00116898,0.000644863
567,0.00111189,0.00119011,0.000663321
568,0.00113345,0.00121356,0.000683777
569,0.00115802,0.00123956,0.000706538
570,0.00118613,0.00126844,0.00073199
571,0.00121843,0.00130063,0.000760631
572,0.00125567,0.00133672,0.000793095
573,0.00129874,0.00137744,0.000830194
574,0.00135163,0.00141283,0.000858156
575,0.00140923,0.00143825,0.000872917
576,0.00146537,0.00146071,0.000884688
577,0.00151862,0.00147987,0.000893087
578,0.00156766,0.00149534,0.000897777
579,0.00161127,0.00150673,0.00089847
580,0.00164831,0.00151367,0.000894934
581,0.00167776,0.00151571,0.000887023
582,0.0016988,0.00151259,0.000874672
583,0.00171078,0.00150414,0.000857909
584,0.00171326,0.00149037,0.000836878
585,0.00170601,0.00147146,0.000811849
586,0.00168901,0.0014478,0.000783227
587,0.00166249,0.00141993,0.000751559
588,0.00162691,0.0013886,0.000717524
589,0.00158296,0.00135471,0.000681912
590,0.00153151,0.00131926,0.000645592
591,0.00147361,0.00128328,0.000609468
592,0.00140604,0.00124415,0.000571071
593,0.00133417,0.00120642,0.000534698
594,0.00126027,0.00117175,0.000501825
595,0.00118559,0.00114077,0.000472919
596,0.00111133,0.00111385,0.00044819
597,0.00103855,0.0010911,0.000427592
598,0.000967109,0.00107177,0.00040875
599,0.000898374,0.00105619,0.000393803
600,0.000833091,0.00104405,0.000382261
601,0.000771933,0.00103492,0.000373469
602,0.000715504,0.00102833,0.000366732
603,0.000664306,0.00102383,0.0003614
604,0.000618694,0.00102099,0.000356749
605,0.000578611,0.00101947,0.000352373
606,0.000544107,0.00101903,0.000348058
607,0.000515147,0.00101954,0.000343624
608,0.000491514,0.00102092,0.000338999
609,0.000472783,0.00102313,0.000334171
610,0.00045841,0.00102617,0.000329209
611,0.000447746,0.00103002,0.000324226
612,0.000440095,0.00103466,0.000319354
613,0.000434739,0.00104006,0.000314715
614,0.000431051,0.00104614,0.000310445
615,0.000428516,0.00105282,0.000306653
616,0.000426715,0.00105998,0.000303415
617,0.000425332,0.0010675,0.000300771
618,0.000424132,0.00107523,0.000298721
619,0.00042294,0.00108301,0.000297251
620,0.000421676,0.00109072,0.000296319
621,0.000420322,0.0010982,0.000295864
622,0.000418899,0.00110534,0.000295811
623,0.00041746,0.00111203,0.00029609
624,0.000416074,0.00111816,0.000296626
625,0.000414821,0.00112367,0.000297345
626,0.00041379,0.00112848,0.000298182
627,0.000413072,0.00113256,0.000299082
628,0.00041275,0.00113589,0.000300002
